Date,Name,Geotransform
20221201951,CMIPC-M6_G16_s20221201951_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221201956,CMIPC-M6_G16_s20221201956_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221202001,CMIPC-M6_G16_s20221202001_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221202006,CMIPC-M6_G16_s20221202006_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221202011,CMIPC-M6_G16_s20221202011_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221202016,CMIPC-M6_G16_s20221202016_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221202021,CMIPC-M6_G16_s20221202021_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221202026,CMIPC-M6_G16_s20221202026_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221202031,CMIPC-M6_G16_s20221202031_tc_r-5524.png,"(-2791596.102601202, 2004.0172965320528, 0.0, 2182374.901993489, 0.0, -2004.0173498573824)"
20221211501,CMIPC-M6_G16_s20221211501_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211506,CMIPC-M6_G16_s20221211506_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211511,CMIPC-M6_G16_s20221211511_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211516,CMIPC-M6_G16_s20221211516_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211521,CMIPC-M6_G16_s20221211521_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211526,CMIPC-M6_G16_s20221211526_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211531,CMIPC-M6_G16_s20221211531_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211536,CMIPC-M6_G16_s20221211536_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211541,CMIPC-M6_G16_s20221211541_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211546,CMIPC-M6_G16_s20221211546_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211551,CMIPC-M6_G16_s20221211551_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211556,CMIPC-M6_G16_s20221211556_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211601,CMIPC-M6_G16_s20221211601_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211606,CMIPC-M6_G16_s20221211606_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211611,CMIPC-M6_G16_s20221211611_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211616,CMIPC-M6_G16_s20221211616_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211621,CMIPC-M6_G16_s20221211621_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211626,CMIPC-M6_G16_s20221211626_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211631,CMIPC-M6_G16_s20221211631_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211636,CMIPC-M6_G16_s20221211636_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211641,CMIPC-M6_G16_s20221211641_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211646,CMIPC-M6_G16_s20221211646_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211651,CMIPC-M6_G16_s20221211651_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211656,CMIPC-M6_G16_s20221211656_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211701,CMIPC-M6_G16_s20221211701_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211706,CMIPC-M6_G16_s20221211706_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211711,CMIPC-M6_G16_s20221211711_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211716,CMIPC-M6_G16_s20221211716_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211721,CMIPC-M6_G16_s20221211721_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211726,CMIPC-M6_G16_s20221211726_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211731,CMIPC-M6_G16_s20221211731_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211736,CMIPC-M6_G16_s20221211736_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211741,CMIPC-M6_G16_s20221211741_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211746,CMIPC-M6_G16_s20221211746_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211751,CMIPC-M6_G16_s20221211751_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211756,CMIPC-M6_G16_s20221211756_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211801,CMIPC-M6_G16_s20221211801_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211806,CMIPC-M6_G16_s20221211806_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211811,CMIPC-M6_G16_s20221211811_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211816,CMIPC-M6_G16_s20221211816_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211821,CMIPC-M6_G16_s20221211821_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211826,CMIPC-M6_G16_s20221211826_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211831,CMIPC-M6_G16_s20221211831_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211836,CMIPC-M6_G16_s20221211836_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211841,CMIPC-M6_G16_s20221211841_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211846,CMIPC-M6_G16_s20221211846_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211851,CMIPC-M6_G16_s20221211851_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211856,CMIPC-M6_G16_s20221211856_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211901,CMIPC-M6_G16_s20221211901_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211906,CMIPC-M6_G16_s20221211906_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211911,CMIPC-M6_G16_s20221211911_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211916,CMIPC-M6_G16_s20221211916_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211921,CMIPC-M6_G16_s20221211921_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211926,CMIPC-M6_G16_s20221211926_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211931,CMIPC-M6_G16_s20221211931_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211936,CMIPC-M6_G16_s20221211936_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211941,CMIPC-M6_G16_s20221211941_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211946,CMIPC-M6_G16_s20221211946_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211951,CMIPC-M6_G16_s20221211951_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221211956,CMIPC-M6_G16_s20221211956_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212001,CMIPC-M6_G16_s20221212001_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212006,CMIPC-M6_G16_s20221212006_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212011,CMIPC-M6_G16_s20221212011_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212016,CMIPC-M6_G16_s20221212016_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212021,CMIPC-M6_G16_s20221212021_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212026,CMIPC-M6_G16_s20221212026_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212031,CMIPC-M6_G16_s20221212031_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212036,CMIPC-M6_G16_s20221212036_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212041,CMIPC-M6_G16_s20221212041_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212046,CMIPC-M6_G16_s20221212046_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212051,CMIPC-M6_G16_s20221212051_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212056,CMIPC-M6_G16_s20221212056_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221212101,CMIPC-M6_G16_s20221212101_tc_r-5512.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2192394.9887427757, 0.0, -2004.0173498573824)"
20221221431,CMIPC-M6_G16_s20221221431_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221436,CMIPC-M6_G16_s20221221436_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221441,CMIPC-M6_G16_s20221221441_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221446,CMIPC-M6_G16_s20221221446_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221451,CMIPC-M6_G16_s20221221451_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221456,CMIPC-M6_G16_s20221221456_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221501,CMIPC-M6_G16_s20221221501_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221506,CMIPC-M6_G16_s20221221506_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221511,CMIPC-M6_G16_s20221221511_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221516,CMIPC-M6_G16_s20221221516_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221521,CMIPC-M6_G16_s20221221521_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221526,CMIPC-M6_G16_s20221221526_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221531,CMIPC-M6_G16_s20221221531_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221536,CMIPC-M6_G16_s20221221536_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221541,CMIPC-M6_G16_s20221221541_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221546,CMIPC-M6_G16_s20221221546_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221551,CMIPC-M6_G16_s20221221551_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221556,CMIPC-M6_G16_s20221221556_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221601,CMIPC-M6_G16_s20221221601_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221606,CMIPC-M6_G16_s20221221606_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221611,CMIPC-M6_G16_s20221221611_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221616,CMIPC-M6_G16_s20221221616_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221621,CMIPC-M6_G16_s20221221621_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221626,CMIPC-M6_G16_s20221221626_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221631,CMIPC-M6_G16_s20221221631_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221636,CMIPC-M6_G16_s20221221636_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221641,CMIPC-M6_G16_s20221221641_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221646,CMIPC-M6_G16_s20221221646_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221651,CMIPC-M6_G16_s20221221651_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221656,CMIPC-M6_G16_s20221221656_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221701,CMIPC-M6_G16_s20221221701_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221706,CMIPC-M6_G16_s20221221706_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221711,CMIPC-M6_G16_s20221221711_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221716,CMIPC-M6_G16_s20221221716_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221721,CMIPC-M6_G16_s20221221721_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221726,CMIPC-M6_G16_s20221221726_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221731,CMIPC-M6_G16_s20221221731_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221736,CMIPC-M6_G16_s20221221736_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221741,CMIPC-M6_G16_s20221221741_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221746,CMIPC-M6_G16_s20221221746_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221751,CMIPC-M6_G16_s20221221751_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221756,CMIPC-M6_G16_s20221221756_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221801,CMIPC-M6_G16_s20221221801_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221806,CMIPC-M6_G16_s20221221806_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221811,CMIPC-M6_G16_s20221221811_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221816,CMIPC-M6_G16_s20221221816_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221821,CMIPC-M6_G16_s20221221821_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221826,CMIPC-M6_G16_s20221221826_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221831,CMIPC-M6_G16_s20221221831_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221836,CMIPC-M6_G16_s20221221836_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221841,CMIPC-M6_G16_s20221221841_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221846,CMIPC-M6_G16_s20221221846_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221851,CMIPC-M6_G16_s20221221851_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221856,CMIPC-M6_G16_s20221221856_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221901,CMIPC-M6_G16_s20221221901_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221906,CMIPC-M6_G16_s20221221906_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221911,CMIPC-M6_G16_s20221221911_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221916,CMIPC-M6_G16_s20221221916_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221921,CMIPC-M6_G16_s20221221921_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221926,CMIPC-M6_G16_s20221221926_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221931,CMIPC-M6_G16_s20221221931_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221936,CMIPC-M6_G16_s20221221936_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221941,CMIPC-M6_G16_s20221221941_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221946,CMIPC-M6_G16_s20221221946_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221951,CMIPC-M6_G16_s20221221951_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221221956,CMIPC-M6_G16_s20221221956_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221222001,CMIPC-M6_G16_s20221222001_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221222006,CMIPC-M6_G16_s20221222006_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221222011,CMIPC-M6_G16_s20221222011_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221222016,CMIPC-M6_G16_s20221222016_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221222021,CMIPC-M6_G16_s20221222021_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221222026,CMIPC-M6_G16_s20221222026_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221222031,CMIPC-M6_G16_s20221222031_tc_r-5540.png,"(-2771555.9296358814, 2004.0172965320528, 0.0, 2200411.0581422052, 0.0, -2004.0173498573824)"
20221251501,CMIPC-M6_G16_s20221251501_tc_r-5443.png,"(-2851716.6214971635, 2004.0172965320528, 0.0, 2112234.2947484804, 0.0, -2004.0173498573824)"
20221251506,CMIPC-M6_G16_s20221251506_tc_r-5443.png,"(-2851716.6214971635, 2004.0172965320528, 0.0, 2112234.2947484804, 0.0, -2004.0173498573824)"
20221251511,CMIPC-M6_G16_s20221251511_tc_r-5443.png,"(-2851716.6214971635, 2004.0172965320528, 0.0, 2112234.2947484804, 0.0, -2004.0173498573824)"
20221251516,CMIPC-M6_G16_s20221251516_tc_r-5443.png,"(-2851716.6214971635, 2004.0172965320528, 0.0, 2112234.2947484804, 0.0, -2004.0173498573824)"
20221251521,CMIPC-M6_G16_s20221251521_tc_r-5443.png,"(-2851716.6214971635, 2004.0172965320528, 0.0, 2112234.2947484804, 0.0, -2004.0173498573824)"
